,dataset,target_coverage,expected_coverage,coverage,mse_expected,mse_filtered,mse_prop_base,comparison_loss
104,1_delta_elevators,0.5,0.7834004552617755,0.7724645296899633,1.7763006202030323e-06,1.9489685326822305e-06,0.8973893666339875,2.213852469784551e-06
105,1_delta_elevators,0.6,0.7834004552617755,0.7724645296899633,1.7763006202030323e-06,1.9489685326822305e-06,0.8973893666339875,2.213852469784551e-06
106,1_delta_elevators,0.7000000000000001,0.7834004552617755,0.7724645296899633,1.7763006202030323e-06,1.9489685326822305e-06,0.8973893666339875,2.213852469784551e-06
107,1_delta_elevators,0.8,0.8748030117317458,0.8662637940094587,1.8712264359801605e-06,1.9999979071428488e-06,0.9208854966427777,2.213852469784551e-06
108,1_delta_elevators,0.9,0.9119243565049904,0.9051497635312664,1.9070402310505717e-06,2.0103250539259122e-06,0.9256405614657256,2.213852469784551e-06
109,1_delta_elevators,1.0,1.0,1.0,2.0537175743614043e-06,2.1718203994243937e-06,1.0,2.213852469784551e-06
110,20_quake,0.1,0.6993114001530222,0.7049368541905855,0.03038462457422695,0.03847417382244739,1.009492947908922,0.04297322836586303
111,20_quake,0.2,0.6993114001530222,0.7049368541905855,0.03038462457422695,0.03847417382244739,1.009492947908922,0.04297322836586303
112,20_quake,0.30000000000000004,0.6993114001530222,0.7049368541905855,0.03038462457422695,0.03847417382244739,1.009492947908922,0.04297322836586303
113,20_quake,0.4,0.6993114001530222,0.7049368541905855,0.03038462457422695,0.03847417382244739,1.009492947908922,0.04297322836586303
114,20_quake,0.5,0.6993114001530222,0.7049368541905855,0.03038462457422695,0.03847417382244739,1.009492947908922,0.04297322836586303
115,20_quake,0.6,0.6993114001530222,0.7049368541905855,0.03038462457422695,0.03847417382244739,1.009492947908922,0.04297322836586303
116,20_quake,0.7000000000000001,0.9885233358837031,0.9885189437428243,0.032714502215757224,0.03784364325555587,0.9929489627500612,0.04297322836586303
117,20_quake,0.8,0.9885233358837031,0.9885189437428243,0.032714502215757224,0.03784364325555587,0.9929489627500612,0.04297322836586303
118,20_quake,0.9,0.9885233358837031,0.9885189437428243,0.032714502215757224,0.03784364325555587,0.9929489627500612,0.04297322836586303
119,20_quake,1.0,1.0,1.0,0.03430276780237794,0.03811237503158723,1.0,0.04297322836586303
120,21_cpu_small,0.1,0.10353946297803092,0.1108058608058608,2.3066860025083713,3.2024921664209685,0.03132486121273249,8.240139713064714
121,21_cpu_small,0.2,0.38039056143205857,0.3952991452991453,12.69522528827281,13.768806131658309,0.13467821893885668,8.240139713064714
122,21_cpu_small,0.30000000000000004,0.38039056143205857,0.3952991452991453,12.69522528827281,13.768806131658309,0.13467821893885668,8.240139713064714
123,21_cpu_small,0.4,0.4705044751830757,0.47863247863247865,15.069583495201897,15.534082135578211,0.15194509203374285,8.240139713064714
124,21_cpu_small,0.5,0.5176973148901546,0.5222832722832723,16.55880954118788,17.044487452771452,0.1667189726483917,8.240139713064714
125,21_cpu_small,0.6,0.6649715215622457,0.6703296703296703,21.44193348594481,21.220516699785094,0.20756639077938066,8.240139713064714
