,dataset,target_coverage,expected_coverage,coverage,mse_expected,mse_filtered,mse_prop_base,comparison_loss
239,31_fri_c3_1000_10,1.0,1.0,1.0,0.08885373673260162,0.08760741589203898,1.0,0.13721420168032683
240,32_fri_c0_1000_5,0.1,0.6572379367720466,0.6967418546365914,0.0639608730191402,0.0752195779552715,0.5738889369415235,0.1533089314938786
241,32_fri_c0_1000_5,0.2,0.6572379367720466,0.6967418546365914,0.0639608730191402,0.0752195779552715,0.5738889369415235,0.1533089314938786
242,32_fri_c0_1000_5,0.30000000000000004,0.6572379367720466,0.6967418546365914,0.0639608730191402,0.0752195779552715,0.5738889369415235,0.1533089314938786
243,32_fri_c0_1000_5,0.4,0.6572379367720466,0.6967418546365914,0.0639608730191402,0.0752195779552715,0.5738889369415235,0.1533089314938786
244,32_fri_c0_1000_5,0.5,0.6572379367720466,0.6967418546365914,0.0639608730191402,0.0752195779552715,0.5738889369415235,0.1533089314938786
245,32_fri_c0_1000_5,0.6,0.6572379367720466,0.6967418546365914,0.0639608730191402,0.0752195779552715,0.5738889369415235,0.1533089314938786
246,32_fri_c0_1000_5,0.7000000000000001,0.7603993344425957,0.7719298245614035,0.06895916743254739,0.08098488407535323,0.617875429425749,0.1533089314938786
247,32_fri_c0_1000_5,0.8,0.848585690515807,0.8446115288220551,0.07452812642839347,0.08752785583106715,0.667795133941479,0.1533089314938786
248,32_fri_c0_1000_5,0.9,0.9251247920133111,0.9298245614035088,0.08238141544966747,0.11205971467118822,0.8549613315413681,0.1533089314938786
249,32_fri_c0_1000_5,1.0,1.0,1.0,0.11120019168758645,0.13106992157079342,1.0,0.1533089314938786
250,33_fri_c1_1000_5,0.1,0.30782029950083195,0.3483709273182957,0.025155199905718365,0.025225418214963536,0.3113537807220105,0.0697864797326462
251,33_fri_c1_1000_5,0.2,0.30782029950083195,0.3483709273182957,0.025155199905718365,0.025225418214963536,0.3113537807220105,0.0697864797326462
252,33_fri_c1_1000_5,0.30000000000000004,0.30782029950083195,0.3483709273182957,0.025155199905718365,0.025225418214963536,0.3113537807220105,0.0697864797326462
253,33_fri_c1_1000_5,0.4,0.43926788685524126,0.44360902255639095,0.031835337319397444,0.03351695383731626,0.4136950359595296,0.0697864797326462
254,33_fri_c1_1000_5,0.5,0.7753743760399334,0.7994987468671679,0.04584013343296614,0.044974841147574454,0.5551181236853635,0.0697864797326462
255,33_fri_c1_1000_5,0.6,0.7753743760399334,0.7994987468671679,0.04584013343296614,0.044974841147574454,0.5551181236853635,0.0697864797326462
256,33_fri_c1_1000_5,0.7000000000000001,0.7753743760399334,0.7994987468671679,0.04584013343296614,0.044974841147574454,0.5551181236853635,0.0697864797326462
257,33_fri_c1_1000_5,0.8,0.8785357737104825,0.8796992481203008,0.05614271797190782,0.0689362170863526,0.8508700087983918,0.0697864797326462
258,33_fri_c1_1000_5,0.9,0.9018302828618968,0.9197994987468672,0.058833250138256146,0.07077870624847256,0.8736115927704302,0.0697864797326462
259,33_fri_c1_1000_5,1.0,1.0,1.0,0.08239581398370123,0.08101850620367393,1.0,0.0697864797326462
260,34_fri_c3_500_5,0.1,0.32558139534883723,0.2663316582914573,0.023769408603097602,0.03320569074925614,0.32702875661806785,0.1548798231349304
261,34_fri_c3_500_5,0.2,0.32558139534883723,0.2663316582914573,0.023769408603097602,0.03320569074925614,0.32702875661806785,0.1548798231349304
262,34_fri_c3_500_5,0.30000000000000004,0.32558139534883723,0.2663316582914573,0.023769408603097602,0.03320569074925614,0.32702875661806785,0.1548798231349304
263,34_fri_c3_500_5,0.4,0.8172757475083057,0.8391959798994975,0.04393942357350858,0.07688588077153061,0.7572164114900073,0.1548798231349304
264,34_fri_c3_500_5,0.5,0.8172757475083057,0.8391959798994975,0.04393942357350858,0.07688588077153061,0.7572164114900073,0.1548798231349304
265,34_fri_c3_500_5,0.6,0.8172757475083057,0.8391959798994975,0.04393942357350858,0.07688588077153061,0.7572164114900073,0.1548798231349304
266,34_fri_c3_500_5,0.7000000000000001,0.8172757475083057,0.8391959798994975,0.04393942357350858,0.07688588077153061,0.7572164114900073,0.1548798231349304
267,34_fri_c3_500_5,0.8,0.8172757475083057,0.8391959798994975,0.04393942357350858,0.07688588077153061,0.7572164114900073,0.1548798231349304
268,34_fri_c3_500_5,0.9,0.9003322259136213,0.9095477386934674,0.057880674863114885,0.07912076045716147,0.7792267930930226,0.1548798231349304
269,34_fri_c3_500_5,1.0,1.0,1.0,0.09089169772692159,0.1015375256067667,1.0,0.1548798231349304
270,35_fri_c4_1000_10,0.1,0.281198003327787,0.2556390977443609,0.024678243813551617,0.054315097847846765,0.5430464926538959,0.11567787418023413
271,35_fri_c4_1000_10,0.2,0.281198003327787,0.2556390977443609,0.024678243813551617,0.054315097847846765,0.5430464926538959,0.11567787418023413
272,35_fri_c4_1000_10,0.30000000000000004,0.4492512479201331,0.44360902255639095,0.02836145545050524,0.052844886410572445,0.5283472065233985,0.11567787418023413
273,35_fri_c4_1000_10,0.4,0.4492512479201331,0.44360902255639095,0.02836145545050524,0.052844886410572445,0.5283472065233985,0.11567787418023413
274,35_fri_c4_1000_10,0.5,0.7687188019966722,0.7694235588972431,0.050668514476387407,0.079420737900789,0.7940545975232483,0.11567787418023413
275,35_fri_c4_1000_10,0.6,0.7687188019966722,0.7694235588972431,0.050668514476387407,0.079420737900789,0.7940545975232483,0.11567787418023413
276,35_fri_c4_1000_10,0.7000000000000001,0.7687188019966722,0.7694235588972431,0.050668514476387407,0.079420737900789,0.7940545975232483,0.11567787418023413
277,35_fri_c4_1000_10,0.8,0.8336106489184693,0.8345864661654135,0.05403470743132448,0.08161714231597772,0.8160144164571849,0.11567787418023413
278,35_fri_c4_1000_10,0.9,0.9467554076539102,0.9573934837092731,0.06808225514767792,0.09470706237419214,0.9468884359912402,0.11567787418023413
279,35_fri_c4_1000_10,1.0,1.0,1.0,0.100387755545666,0.10001924067754514,1.0,0.11567787418023413
280,36_fri_c2_500_10,0.1,0.15614617940199335,0.18090452261306533,0.014415585996448125,0.06335695752074774,0.6583369097537387,0.13360926506009776
281,36_fri_c2_500_10,0.2,0.34219269102990035,0.3768844221105528,0.02504301768883155,0.05165416903728188,0.5367342017451735,0.13360926506009776
282,36_fri_c2_500_10,0.30000000000000004,0.34219269102990035,0.3768844221105528,0.02504301768883155,0.05165416903728188,0.5367342017451735,0.13360926506009776
283,36_fri_c2_500_10,0.4,0.42524916943521596,0.45226130653266333,0.028319030840887657,0.04884526703482934,0.5075471331664759,0.13360926506009776
284,36_fri_c2_500_10,0.5,0.5647840531561462,0.6231155778894473,0.03549245495721765,0.09569454597051444,0.9943541189440002,0.13360926506009776
285,36_fri_c2_500_10,0.6,0.627906976744186,0.6884422110552764,0.038027281147195474,0.09113858630971779,0.9470135186149937,0.13360926506009776
286,36_fri_c2_500_10,0.7000000000000001,0.7043189368770764,0.7587939698492462,0.04318696584110063,0.09027718714468395,0.9380627910774992,0.13360926506009776
287,36_fri_c2_500_10,0.8,0.867109634551495,0.9296482412060302,0.05843639211378233,0.09064531577145973,0.9418879852160292,0.13360926506009776
288,36_fri_c2_500_10,0.9,0.9003322259136213,0.949748743718593,0.06157040686973218,0.08952269369498879,0.9302229119933577,0.13360926506009776
289,36_fri_c2_500_10,1.0,1.0,1.0,0.11897163482673702,0.09623789367126234,1.0,0.13360926506009776
290,37_fri_c3_1000_5,0.1,0.26955074875207985,0.2932330827067669,0.029668700774440056,0.0358330767013993,0.5371227988262891,0.08433345450307665
291,37_fri_c3_1000_5,0.2,0.26955074875207985,0.2932330827067669,0.029668700774440056,0.0358330767013993,0.5371227988262891,0.08433345450307665
292,37_fri_c3_1000_5,0.30000000000000004,0.7337770382695508,0.7468671679197995,0.04890887104487737,0.045332786513182254,0.6795194667055829,0.08433345450307665
293,37_fri_c3_1000_5,0.4,0.7337770382695508,0.7468671679197995,0.04890887104487737,0.045332786513182254,0.6795194667055829,0.08433345450307665
294,37_fri_c3_1000_5,0.5,0.7337770382695508,0.7468671679197995,0.04890887104487737,0.045332786513182254,0.6795194667055829,0.08433345450307665
295,37_fri_c3_1000_5,0.6,0.7337770382695508,0.7468671679197995,0.04890887104487737,0.045332786513182254,0.6795194667055829,0.08433345450307665
296,37_fri_c3_1000_5,0.7000000000000001,0.7337770382695508,0.7468671679197995,0.04890887104487737,0.045332786513182254,0.6795194667055829,0.08433345450307665
297,37_fri_c3_1000_5,0.8,0.8901830282861897,0.9072681704260651,0.06305317744935625,0.05576187263809445,0.8358470959318645,0.08433345450307665
298,37_fri_c3_1000_5,0.9,0.9500831946755408,0.9674185463659147,0.0674747935156848,0.06349172650603674,0.9517143651218765,0.08433345450307665
299,37_fri_c3_1000_5,1.0,1.0,1.0,0.09781512043434118,0.0667130063734049,1.0,0.08433345450307665
300,38_fri_c1_500_5,0.1,0.707641196013289,0.6582914572864321,0.040367553957177366,0.056054444957787296,0.3951430741061433,0.13957958527524822
301,38_fri_c1_500_5,0.2,0.707641196013289,0.6582914572864321,0.040367553957177366,0.056054444957787296,0.3951430741061433,0.13957958527524822
302,38_fri_c1_500_5,0.30000000000000004,0.707641196013289,0.6582914572864321,0.040367553957177366,0.056054444957787296,0.3951430741061433,0.13957958527524822
303,38_fri_c1_500_5,0.4,0.707641196013289,0.6582914572864321,0.040367553957177366,0.056054444957787296,0.3951430741061433,0.13957958527524822
304,38_fri_c1_500_5,0.5,0.707641196013289,0.6582914572864321,0.040367553957177366,0.056054444957787296,0.3951430741061433,0.13957958527524822
305,38_fri_c1_500_5,0.6,0.707641196013289,0.6582914572864321,0.040367553957177366,0.056054444957787296,0.3951430741061433,0.13957958527524822
306,38_fri_c1_500_5,0.7000000000000001,0.707641196013289,0.6582914572864321,0.040367553957177366,0.056054444957787296,0.3951430741061433,0.13957958527524822
307,38_fri_c1_500_5,0.8,0.8073089700996677,0.7939698492462312,0.04840405682069701,0.07045423560741909,0.49665112664444483,0.13957958527524822
308,38_fri_c1_500_5,0.9,0.9634551495016611,0.9748743718592965,0.07669503133214911,0.1407968046395122,0.9925150851368824,0.13957958527524822
309,38_fri_c1_500_5,1.0,1.0,1.0,0.09744451040650028,0.14185860421465962,1.0,0.13957958527524822
310,39_fri_c1_500_10,0.1,0.15614617940199335,0.11557788944723618,0.03364759025078821,0.047428393536088284,0.506984090362836,0.1528291029833465
311,39_fri_c1_500_10,0.2,0.5880398671096345,0.5025125628140703,0.039324249446456745,0.05626770739593692,0.6014716148719061,0.1528291029833465
312,39_fri_c1_500_10,0.30000000000000004,0.5880398671096345,0.5025125628140703,0.039324249446456745,0.05626770739593692,0.6014716148719061,0.1528291029833465
313,39_fri_c1_500_10,0.4,0.5880398671096345,0.5025125628140703,0.039324249446456745,0.05626770739593692,0.6014716148719061,0.1528291029833465
314,39_fri_c1_500_10,0.5,0.5880398671096345,0.5025125628140703,0.039324249446456745,0.05626770739593692,0.6014716148719061,0.1528291029833465
315,39_fri_c1_500_10,0.6,0.6212624584717608,0.5879396984924623,0.04196829111659098,0.06278632655869132,0.6711521576913912,0.1528291029833465
316,39_fri_c1_500_10,0.7000000000000001,0.7475083056478405,0.7437185929648241,0.0519738633628452,0.06291525350060159,0.6725303175550161,0.1528291029833465
317,39_fri_c1_500_10,0.8,0.8073089700996677,0.7638190954773869,0.05740568106245206,0.06178774059109222,0.6604778092539494,0.1528291029833465
318,39_fri_c1_500_10,0.9,0.9003322259136213,0.8542713567839196,0.06976034357718568,0.062350709542919804,0.6664956454205413,0.1528291029833465
319,39_fri_c1_500_10,1.0,1.0,1.0,0.11068155312367751,0.09355006288687473,1.0,0.1528291029833465
320,3_2dplanes,0.1,0.10134499816033686,0.09419267799104679,1.7817724096629426,1.7968544571281209,0.31401108638299124,1.2737407242167285
321,3_2dplanes,0.2,0.2980663096357467,0.3018335684062059,2.4029638836765264,2.4557847827635086,0.4291631102893509,1.2737407242167285
322,3_2dplanes,0.30000000000000004,0.34724663750459916,0.350095051205004,2.546768322773679,2.6257376168036846,0.4588633867024553,1.2737407242167285
323,3_2dplanes,0.4,0.4448305465843588,0.4434905255411786,2.8231332442413493,2.950735416040503,0.5156587000933595,1.2737407242167285
324,3_2dplanes,0.5,0.5440088303830587,0.5426503955356595,3.061843716943321,3.1442558651876484,0.5494775585061568,1.2737407242167285
325,3_2dplanes,0.6,0.643800335227505,0.6403385049365303,3.3333911078940957,3.439656994644713,0.6011006764563055,1.2737407242167285
326,3_2dplanes,0.7000000000000001,0.7169371652835125,0.7178512295333292,3.5542214731441986,3.684300429477907,0.6438535830390785,1.2737407242167285
327,3_2dplanes,0.8,0.8416254445852581,0.8398233887287668,4.159567461950016,4.230589135374158,0.7393208087438307,1.2737407242167285
328,3_2dplanes,0.9,0.961326192714934,0.9604464340467284,5.1420709031597385,5.198194604086133,0.908415664042234,1.2737407242167285
329,3_2dplanes,1.0,1.0,1.0,5.664789932326064,5.722264388259667,1.0,1.2737407242167285
330,40_fri_c3_500_10,0.1,0.4584717607973422,0.4020100502512563,0.030602877623497303,0.07384492213156693,0.8128709573749555,0.15146058086746902
331,40_fri_c3_500_10,0.2,0.4584717607973422,0.4020100502512563,0.030602877623497303,0.07384492213156693,0.8128709573749555,0.15146058086746902
332,40_fri_c3_500_10,0.30000000000000004,0.4584717607973422,0.4020100502512563,0.030602877623497303,0.07384492213156693,0.8128709573749555,0.15146058086746902
333,40_fri_c3_500_10,0.4,0.4584717607973422,0.4020100502512563,0.030602877623497303,0.07384492213156693,0.8128709573749555,0.15146058086746902
334,40_fri_c3_500_10,0.5,0.53156146179402,0.507537688442211,0.03423060760987506,0.07481448222659362,0.8235436918017414,0.15146058086746902
335,40_fri_c3_500_10,0.6,0.6411960132890365,0.6231155778894473,0.0426729496036687,0.0655457836692507,0.721515608455622,0.15146058086746902
336,40_fri_c3_500_10,0.7000000000000001,0.8205980066445183,0.8040201005025126,0.055382125388015194,0.0750614991785066,0.8262628077597974,0.15146058086746902
337,40_fri_c3_500_10,0.8,0.8205980066445183,0.8040201005025126,0.055382125388015194,0.0750614991785066,0.8262628077597974,0.15146058086746902
338,40_fri_c3_500_10,0.9,0.9036544850498339,0.8743718592964824,0.06820860243433315,0.07267594811827952,0.8000031121948306,0.15146058086746902
339,40_fri_c3_500_10,1.0,1.0,1.0,0.10649640351001866,0.0908445817403023,1.0,0.15146058086746902
340,41_fri_c0_500_5,0.1,0.8604651162790697,0.8944723618090452,0.08304140251843779,0.08140379430767293,0.8029594827966374,0.19168996547386694
